# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1092409	1096038	+	WP_063919121.1	WP_063919121.1		DNA translocase FtsK 4TM domain-containing protein			ATE40_RS05180	3630	1209	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1096234	1096845	+					lolA		ATE40_RS05185	612		old_locus_tag=ATE40_005185
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1096234	1096845	+	WP_019454555.1	WP_019454555.1		outer membrane lipoprotein chaperone LolA	lolA		ATE40_RS05185	612	203	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1096913	1098199	+							ATE40_RS05190	1287		old_locus_tag=ATE40_005190
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1096913	1098199	+	WP_063919597.1	WP_063919597.1		replication-associated recombination protein A			ATE40_RS05190	1287	428	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1098309	1099601	+					serS		ATE40_RS05195	1293		old_locus_tag=ATE40_005195
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1098309	1099601	+	WP_019454553.1	WP_019454553.1		serine--tRNA ligase	serS		ATE40_RS05195	1293	430	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1099655	1100020	-							ATE40_RS05200	366		old_locus_tag=ATE40_005200
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1099655	1100020	-	WP_063919122.1	WP_063919122.1		DUF1801 domain-containing protein			ATE40_RS05200	366	121	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1100184	1101335	+							ATE40_RS05205	1152		old_locus_tag=ATE40_005205
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1100184	1101335	+	WP_025159681.1	WP_025159681.1		MFS transporter			ATE40_RS05205	1152	383	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1101385	1102125	-					pflA		ATE40_RS05210	741		old_locus_tag=ATE40_005210
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1101385	1102125	-	WP_063919123.1	WP_063919123.1		pyruvate formate lyase 1-activating protein	pflA		ATE40_RS05210	741	246	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1102406	1104688	-					pflB		ATE40_RS05215	2283		old_locus_tag=ATE40_005215
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1102406	1104688	-	WP_019454549.1	WP_019454549.1		formate C-acetyltransferase	pflB		ATE40_RS05215	2283	760	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1104743	1105603	-					focA		ATE40_RS05220	861		old_locus_tag=ATE40_005220
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1104743	1105603	-	WP_063919124.1	WP_063919124.1		formate transporter FocA	focA		ATE40_RS05220	861	286	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1106061	1107824	-					ycaO		ATE40_RS05225	1764		old_locus_tag=ATE40_005225
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1106061	1107824	-	WP_063919125.1	WP_063919125.1		30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	ycaO		ATE40_RS05225	1764	587	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1107973	1109019	+					ansB		ATE40_RS05230	1047		old_locus_tag=ATE40_005230
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1107973	1109019	+	WP_063919126.1	WP_063919126.1		L-asparaginase 2	ansB		ATE40_RS05230	1047	348	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1109322	1110407	+					serC		ATE40_RS05235	1086		old_locus_tag=ATE40_005235
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1109322	1110407	+	WP_063919127.1	WP_063919127.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		ATE40_RS05235	1086	361	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1110521	1111807	+					aroA		ATE40_RS05240	1287		old_locus_tag=ATE40_005240
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1110521	1111807	+	WP_063919128.1	WP_063919128.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA		ATE40_RS05240	1287	428	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1112074	1112763	+					cmk		ATE40_RS05245	690		old_locus_tag=ATE40_005245
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1112074	1112763	+	WP_025159679.1	WP_025159679.1		(d)CMP kinase	cmk		ATE40_RS05245	690	229	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1112948	1114621	+					rpsA		ATE40_RS05250	1674		old_locus_tag=ATE40_005250
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1112948	1114621	+	WP_004928267.1	WP_004928267.1		30S ribosomal protein S1	rpsA		ATE40_RS05250	1674	557	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1114684	1114968	+					ihfB		ATE40_RS24015	285		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1114684	1114968	+	WP_004928264.1	WP_004928264.1		integration host factor subunit beta	ihfB		ATE40_RS24015	285	94	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1115239	1117515	+							ATE40_RS05260	2277		old_locus_tag=ATE40_005260
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1115239	1117515	+	WP_084799121.1	WP_084799121.1		ComEC family protein			ATE40_RS05260	2277	758	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1117551	1119299	+					msbA		ATE40_RS05265	1749		old_locus_tag=ATE40_005265
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1117551	1119299	+	WP_025159678.1	WP_025159678.1		lipid A ABC transporter ATP-binding protein/permease MsbA	msbA		ATE40_RS05265	1749	582	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1119299	1120279	+					lpxK		ATE40_RS05270	981		old_locus_tag=ATE40_005270
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1119299	1120279	+	WP_019454539.1	WP_019454539.1		tetraacyldisaccharide 4'-kinase	lpxK		ATE40_RS05270	981	326	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1120282	1121688	-							ATE40_RS05275	1407		old_locus_tag=ATE40_005275
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1120282	1121688	-	WP_063919131.1	WP_063919131.1		VOC family protein			ATE40_RS05275	1407	468	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1122214	1122423	+							ATE40_RS05280	210		old_locus_tag=ATE40_005280
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1122214	1122423	+	WP_019454537.1	WP_019454537.1		cold shock domain-containing protein			ATE40_RS05280	210	69	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1122645	1122866	+							ATE40_RS05285	222		old_locus_tag=ATE40_005285
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1122645	1122866	+	WP_004928241.1	WP_004928241.1		cold-shock protein			ATE40_RS05285	222	73	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1122980	1124206	+							ATE40_RS05290	1227		old_locus_tag=ATE40_005290
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1122980	1124206	+	WP_063919132.1	WP_063919132.1		winged helix-turn-helix domain-containing protein			ATE40_RS05290	1227	408	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1124503	1124685	+							ATE40_RS05295	183		old_locus_tag=ATE40_005295
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1124503	1124685	+	WP_004928237.1	WP_004928237.1		hypothetical protein			ATE40_RS05295	183	60	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1124682	1125431	+					kdsB		ATE40_RS05300	750		old_locus_tag=ATE40_005300
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1124682	1125431	+	WP_019454535.1	WP_019454535.1		3-deoxy-manno-octulosonate cytidylyltransferase	kdsB		ATE40_RS05300	750	249	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1125580	1126476	+							ATE40_RS05305	897		old_locus_tag=ATE40_005305
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1125580	1126476	+	WP_019454534.1	WP_019454534.1		YcbJ family phosphotransferase			ATE40_RS05305	897	298	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1126484	1127257	-					elyC		ATE40_RS05310	774		old_locus_tag=ATE40_005310
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1126484	1127257	-	WP_063919133.1	WP_063919133.1		envelope biogenesis factor ElyC	elyC		ATE40_RS05310	774	257	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1127410	1128195	+					cmoM		ATE40_RS05315	786		old_locus_tag=ATE40_005315
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1127410	1128195	+	WP_019454532.1	WP_019454532.1		tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	cmoM		ATE40_RS05315	786	261	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1128192	1129514	+					mukF		ATE40_RS05320	1323		old_locus_tag=ATE40_005320
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1128192	1129514	+	WP_004928228.1	WP_004928228.1		chromosome partition protein MukF	mukF		ATE40_RS05320	1323	440	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1129495	1130223	+					mukE		ATE40_RS05325	729		old_locus_tag=ATE40_005325
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1129495	1130223	+	WP_025159676.1	WP_025159676.1		chromosome partition protein MukE	mukE		ATE40_RS05325	729	242	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1130220	1134668	+					mukB		ATE40_RS05330	4449		old_locus_tag=ATE40_005330
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1130220	1134668	+	WP_063919134.1	WP_063919134.1		chromosome partition protein MukB	mukB		ATE40_RS05330	4449	1482	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1134889	1136697	+					ldtD		ATE40_RS05335	1809		old_locus_tag=ATE40_005335
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1134889	1136697	+	WP_025159675.1	WP_025159675.1		L,D-transpeptidase	ldtD		ATE40_RS05335	1809	602	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1136878	1137426	+							ATE40_RS05340	549		old_locus_tag=ATE40_005340
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1136878	1137426	+	WP_025159674.1	WP_025159674.1		YcbK family protein			ATE40_RS05340	549	182	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1137491	1138138	+							ATE40_RS05345	648		old_locus_tag=ATE40_005345
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1137491	1138138	+	WP_019454527.1	WP_019454527.1		MBL fold metallo-hydrolase			ATE40_RS05345	648	215	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1138218	1139408	-							ATE40_RS05350	1191		old_locus_tag=ATE40_005350
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1138218	1139408	-	WP_019454526.1	WP_019454526.1		aspartate/tyrosine/aromatic aminotransferase			ATE40_RS05350	1191	396	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1139653	1140792	-					ompC		ATE40_RS05355	1140		old_locus_tag=ATE40_005355
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1139653	1140792	-	WP_156785449.1	WP_156785449.1		porin OmpC	ompC		ATE40_RS05355	1140	379	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1141097	1142497	-					asnS		ATE40_RS05360	1401		old_locus_tag=ATE40_005360
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1141097	1142497	-	WP_004928205.1	WP_004928205.1		asparagine--tRNA ligase	asnS		ATE40_RS05360	1401	466	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1142710	1143915	-					pncB		ATE40_RS05365	1206		old_locus_tag=ATE40_005365
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1142710	1143915	-	WP_063919136.1	WP_063919136.1		nicotinate phosphoribosyltransferase	pncB		ATE40_RS05365	1206	401	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1144171	1145871	-							ATE40_RS05370	1701		old_locus_tag=ATE40_005370
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1144171	1145871	-	WP_063919598.1	WP_063919598.1		GGDEF domain-containing protein			ATE40_RS05370	1701	566	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1146208	1148826	+					pepN		ATE40_RS05375	2619		old_locus_tag=ATE40_005375
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1146208	1148826	+	WP_019454522.1	WP_019454522.1		aminopeptidase N	pepN		ATE40_RS05375	2619	872	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1148882	1149655	-					ssuB		ATE40_RS05380	774		old_locus_tag=ATE40_005380
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1148882	1149655	-	WP_063919137.1	WP_063919137.1		aliphatic sulfonates ABC transporter ATP-binding protein	ssuB		ATE40_RS05380	774	257	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1149652	1150446	-					ssuC		ATE40_RS05385	795		old_locus_tag=ATE40_005385
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1149652	1150446	-	WP_019454520.1	WP_019454520.1		aliphatic sulfonate ABC transporter permease SsuC	ssuC		ATE40_RS05385	795	264	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1150458	1151606	-					ssuD		ATE40_RS05390	1149		old_locus_tag=ATE40_005390
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1150458	1151606	-	WP_063919138.1	WP_063919138.1		FMNH2-dependent alkanesulfonate monooxygenase	ssuD		ATE40_RS05390	1149	382	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1151627	1152598	-							ATE40_RS05395	972		old_locus_tag=ATE40_005395
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1151627	1152598	-	WP_063919139.1	WP_063919139.1		sulfonate ABC transporter substrate-binding protein			ATE40_RS05395	972	323	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1152623	1153201	-					ssuE		ATE40_RS05400	579		old_locus_tag=ATE40_005400
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1152623	1153201	-	WP_019454517.1	WP_019454517.1		NADPH-dependent FMN reductase	ssuE		ATE40_RS05400	579	192	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1153460	1154470	+					pyrD		ATE40_RS05405	1011		old_locus_tag=ATE40_005405
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1153460	1154470	+	WP_019454516.1	WP_019454516.1		quinone-dependent dihydroorotate dehydrogenase	pyrD		ATE40_RS05405	1011	336	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1154647	1155195	+							ATE40_RS05410	549		old_locus_tag=ATE40_005410
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1154647	1155195	+	WP_004928171.1	WP_004928171.1		cell division protein ZapC			ATE40_RS05410	549	182	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1155202	1156305	-							ATE40_RS05415	1104		old_locus_tag=ATE40_005415
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1155202	1156305	-	WP_025159671.1	WP_025159671.1		YcbX family protein			ATE40_RS05415	1104	367	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1156409	1158535	+					rlmKL		ATE40_RS05420	2127		old_locus_tag=ATE40_005420
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1156409	1158535	+	WP_156785402.1	WP_156785402.1		bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	rlmKL		ATE40_RS05420	2127	708	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1158541	1160445	+							ATE40_RS05425	1905		old_locus_tag=ATE40_005425
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1158541	1160445	+	WP_063919141.1	WP_063919141.1		ABC transporter ATP-binding protein			ATE40_RS05425	1905	634	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1160612	1161835	+					pqiA		ATE40_RS05430	1224		old_locus_tag=ATE40_005430
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1160612	1161835	+	WP_025159669.1	WP_025159669.1		membrane integrity-associated transporter subunit PqiA	pqiA		ATE40_RS05430	1224	407	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1161822	1163468	+					pqiB		ATE40_RS05435	1647		old_locus_tag=ATE40_005435
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1161822	1163468	+	WP_019454511.1	WP_019454511.1		intermembrane transport protein PqiB	pqiB		ATE40_RS05435	1647	548	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1163465	1164025	+					pqiC		ATE40_RS05440	561		old_locus_tag=ATE40_005440
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1163465	1164025	+	WP_019454510.1	WP_019454510.1		membrane integrity-associated transporter subunit PqiC	pqiC		ATE40_RS05440	561	186	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1164296	1164466	+					rmf		ATE40_RS24025	171		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1164296	1164466	+	WP_004928150.1	WP_004928150.1		ribosome modulation factor	rmf		ATE40_RS24025	171	56	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1164530	1165807	-					fabF		ATE40_RS05445	1278		old_locus_tag=ATE40_005445
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1164530	1165807	-	WP_063919142.1	WP_063919142.1		beta-ketoacyl-ACP synthase II	fabF		ATE40_RS05445	1278	425	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1165804	1166331	-							ATE40_RS05450	528		old_locus_tag=ATE40_005450
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1165804	1166331	-	WP_019454508.1	WP_019454508.1		helix-turn-helix transcriptional regulator			ATE40_RS05450	528	175	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1166616	1167134	-					fabA		ATE40_RS05455	519		old_locus_tag=ATE40_005455
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1166616	1167134	-	WP_019454507.1	WP_019454507.1		bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	fabA		ATE40_RS05455	519	172	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1167203	1168951	-							ATE40_RS05460	1749		old_locus_tag=ATE40_005460
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1167203	1168951	-	WP_025159668.1	WP_025159668.1		Lon protease family protein			ATE40_RS05460	1749	582	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1169162	1169620	+					matP		ATE40_RS05465	459		old_locus_tag=ATE40_005465
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	1169162	1169620	+	WP_019454505.1	WP_019454505.1		macrodomain Ter protein MatP	matP		ATE40_RS05465	459	152	
