# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1258484	1258885	+	WP_061799427.1	WP_061799427.1		Cu(I)-responsive transcriptional regulator	cueR		CKW09_RS05885	402	133	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1258882	1259343	-							CKW09_RS05890	462		old_locus_tag=SAMEA4384070_01182
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1258882	1259343	-	WP_095096099.1	WP_095096099.1		NfeD family protein			CKW09_RS05890	462	153	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1259346	1260251	-							CKW09_RS05895	906		old_locus_tag=SAMEA4384070_01183
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1259346	1260251	-	WP_061799430.1	WP_061799430.1		SPFH/Band 7/PHB domain protein			CKW09_RS05895	906	301	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1260494	1261645	+					cfa		CKW09_RS05900	1152		old_locus_tag=SAMEA4384070_01184
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1260494	1261645	+	WP_061799431.1	WP_061799431.1		cyclopropane fatty acyl phospholipid synthase	cfa		CKW09_RS05900	1152	383	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1261776	1262630	-							CKW09_RS05905	855		old_locus_tag=SAMEA4384070_01185
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1261776	1262630	-	WP_061799432.1	WP_061799432.1		co-chaperone YbbN			CKW09_RS05905	855	284	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1262709	1263485	-							CKW09_RS05910	777		old_locus_tag=SAMEA4384070_01186
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1262709	1263485	-	WP_061799434.1	WP_061799434.1		SDR family oxidoreductase			CKW09_RS05910	777	258	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1263511	1264149	-					tesA		CKW09_RS05915	639		old_locus_tag=SAMEA4384070_01187
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1263511	1264149	-	WP_161990696.1	WP_161990696.1		multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1	tesA		CKW09_RS05915	639	212	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1264120	1264806	+							CKW09_RS05920	687		old_locus_tag=SAMEA4384070_01188
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1264120	1264806	+	WP_061799436.1	WP_061799436.1		ABC transporter ATP-binding protein			CKW09_RS05920	687	228	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1264803	1267235	+							CKW09_RS05925	2433		old_locus_tag=SAMEA4384070_01189
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1264803	1267235	+	WP_061799437.1	WP_061799437.1		ABC transporter permease			CKW09_RS05925	2433	810	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1267680	1269032	+							CKW09_RS05930	1353		old_locus_tag=SAMEA4384070_01190
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1267680	1269032	+	WP_231922125.1	WP_231922125.1		sugar porter family MFS transporter			CKW09_RS05930	1353	450	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1269105	1270172	-					purK		CKW09_RS05935	1068		old_locus_tag=SAMEA4384070_01191
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1269105	1270172	-	WP_095096102.1	WP_095096102.1		5-(carboxyamino)imidazole ribonucleotide synthase	purK		CKW09_RS05935	1068	355	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1270169	1270693	-					purE		CKW09_RS05940	525		old_locus_tag=SAMEA4384070_01192
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1270169	1270693	-	WP_061799441.1	WP_061799441.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		CKW09_RS05940	525	174	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1270848	1271570	-					lpxH		CKW09_RS05945	723		old_locus_tag=SAMEA4384070_01193
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1270848	1271570	-	WP_095096104.1	WP_095096104.1		UDP-2,3-diacylglucosamine diphosphatase	lpxH		CKW09_RS05945	723	240	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1271581	1272075	-					ppiB		CKW09_RS05950	495		old_locus_tag=SAMEA4384070_01194
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1271581	1272075	-	WP_061799443.1	WP_061799443.1		peptidylprolyl isomerase B	ppiB		CKW09_RS05950	495	164	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1272384	1273769	+					cysS		CKW09_RS05955	1386		old_locus_tag=SAMEA4384070_01195
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1272384	1273769	+	WP_061799444.1	WP_061799444.1		cysteine--tRNA ligase	cysS		CKW09_RS05955	1386	461	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1273831	1274043	-					ybcJ		CKW09_RS05960	213		old_locus_tag=SAMEA4384070_01196
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1273831	1274043	-	WP_061799446.1	WP_061799446.1		ribosome-associated protein YbcJ	ybcJ		CKW09_RS05960	213	70	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1274054	1274920	-					folD		CKW09_RS05965	867		old_locus_tag=SAMEA4384070_01197
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1274054	1274920	-	WP_095096107.1	WP_095096107.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD		CKW09_RS05965	867	288	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1275129	1275338	+							CKW09_RS05970	210		old_locus_tag=SAMEA4384070_01198
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1275129	1275338	+	WP_167387235.1	WP_167387235.1		hypothetical protein			CKW09_RS05970	210	69	
gene	tRNA	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1275522	1275598	+							CKW09_RS05975	77		old_locus_tag=SAMEA4384070_01199
tRNA		GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1275522	1275598	+				tRNA-Arg			CKW09_RS05975	77		anticodon=TCT
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1275764	1276978	+							CKW09_RS05980	1215		old_locus_tag=SAMEA4384070_01200
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1275764	1276978	+	WP_095096109.1	WP_095096109.1		tyrosine-type recombinase/integrase			CKW09_RS05980	1215	404	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1277124	1278191	+							CKW09_RS05985	1068		old_locus_tag=SAMEA4384070_01201
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1277124	1278191	+	WP_095096112.1	WP_095096112.1		DUF6387 family protein			CKW09_RS05985	1068	355	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1278336	1278542	+							CKW09_RS05990	207		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1278336	1278542	+	WP_095096117.1	WP_095096117.1		AlpA family transcriptional regulator			CKW09_RS05990	207	68	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1278542	1278964	+							CKW09_RS05995	423		old_locus_tag=SAMEA4384070_01202
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1278542	1278964	+	WP_095096119.1	WP_095096119.1		hypothetical protein			CKW09_RS05995	423	140	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1278979	1279830	+							CKW09_RS06000	852		old_locus_tag=SAMEA4384070_01203
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1278979	1279830	+	WP_095096122.1	WP_095096122.1		antA/AntB antirepressor family protein			CKW09_RS06000	852	283	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280098	1280289	-							CKW09_RS24830	192		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280098	1280289	-	WP_095096128.1	WP_095096128.1		hypothetical protein			CKW09_RS24830	192	63	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280507	1280731	+							CKW09_RS24835	225		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280507	1280731	+	WP_231922126.1	WP_231922126.1		host cell division inhibitor Icd-like protein			CKW09_RS24835	225	74	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280724	1280915	+							CKW09_RS06010	192		old_locus_tag=SAMEA4384070_01205
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280724	1280915	+	WP_095096131.1	WP_095096131.1		hypothetical protein			CKW09_RS06010	192	63	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280915	1281148	+							CKW09_RS06015	234		old_locus_tag=SAMEA4384070_01206
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1280915	1281148	+	WP_095096134.1	WP_095096134.1		hypothetical protein			CKW09_RS06015	234	77	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1281145	1283268	+							CKW09_RS06020	2124		old_locus_tag=SAMEA4384070_01207
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1281145	1283268	+	WP_095096137.1	WP_095096137.1		DUF927 domain-containing protein			CKW09_RS06020	2124	707	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1283512	1283742	+							CKW09_RS06025	231		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1283512	1283742	+	WP_095096141.1	WP_095096141.1		hypothetical protein			CKW09_RS06025	231	76	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1283912	1284076	+							CKW09_RS24840	165		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1283912	1284076	+	WP_231922127.1	WP_231922127.1		hypothetical protein			CKW09_RS24840	165	54	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1284164	1284505	+							CKW09_RS06030	342		old_locus_tag=SAMEA4384070_01208
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1284164	1284505	+	WP_095096144.1	WP_095096144.1		DUF3024 domain-containing protein			CKW09_RS06030	342	113	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1284995	1285531	+							CKW09_RS24845	537		old_locus_tag=SAMEA4384070_01210
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1284995	1285531	+	WP_231922128.1	WP_231922128.1		hypothetical protein			CKW09_RS24845	537	178	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1285905	1286117	-							CKW09_RS06040	213		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1285905	1286117	-	WP_095096147.1	WP_095096147.1		hypothetical protein			CKW09_RS06040	213	70	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1286423	1287097	+							CKW09_RS06045	675		old_locus_tag=SAMEA4384070_01212
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1286423	1287097	+	WP_095096150.1	WP_095096150.1		hypothetical protein			CKW09_RS06045	675	224	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1287466	1287636	+							CKW09_RS24680	171		old_locus_tag=SAMEA4384070_01213
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1287466	1287636	+	WP_167387237.1	WP_167387237.1		hypothetical protein			CKW09_RS24680	171	56	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1287636	1289450	+							CKW09_RS06050	1815		old_locus_tag=SAMEA4384070_01214
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1287636	1289450	+	WP_095096155.1	WP_095096155.1		hypothetical protein			CKW09_RS06050	1815	604	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1289447	1290100	+							CKW09_RS06055	654		old_locus_tag=SAMEA4384070_01215
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1289447	1290100	+	WP_095096161.1	WP_095096161.1		hypothetical protein			CKW09_RS06055	654	217	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1290112	1290960	+							CKW09_RS06060	849		old_locus_tag=SAMEA4384070_01216
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1290112	1290960	+	WP_095096166.1	WP_095096166.1		hypothetical protein			CKW09_RS06060	849	282	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1290968	1291738	+							CKW09_RS06065	771		old_locus_tag=SAMEA4384070_01217
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1290968	1291738	+	WP_095096169.1	WP_095096169.1		hypothetical protein			CKW09_RS06065	771	256	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1291735	1292097	+							CKW09_RS06070	363		old_locus_tag=SAMEA4384070_01218
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1291735	1292097	+	WP_095096172.1	WP_095096172.1		hypothetical protein			CKW09_RS06070	363	120	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1292132	1292539	+							CKW09_RS06075	408		old_locus_tag=SAMEA4384070_01219
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1292132	1292539	+	WP_095096176.1	WP_095096176.1		hypothetical protein			CKW09_RS06075	408	135	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1293163	1293351	+							CKW09_RS24850	189		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1293163	1293351	+	WP_095096180.1	WP_095096180.1		hypothetical protein			CKW09_RS24850	189	62	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1293659	1293937	+							CKW09_RS06095	279		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1293659	1293937	+	WP_095096183.1	WP_095096183.1		hypothetical protein			CKW09_RS06095	279	92	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1293973	1294863	+							CKW09_RS06100	891		old_locus_tag=SAMEA4384070_01221
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1293973	1294863	+	WP_095096186.1	WP_095096186.1		hypothetical protein			CKW09_RS06100	891	296	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1295649	1296653	-							CKW09_RS06105	1005		old_locus_tag=SAMEA4384070_01222
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1295649	1296653	-	WP_095100036.1	WP_095100036.1		IS110 family transposase			CKW09_RS06105	1005	334	
gene	pseudogene	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1297161	1297418	+							CKW09_RS06110	258		pseudo
CDS	without_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1297161	1297418	+				excisionase family protein			CKW09_RS06110	258		pseudo
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1297724	1297978	+							CKW09_RS06115	255		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1297724	1297978	+	WP_095096190.1	WP_095096190.1		excisionase family protein			CKW09_RS06115	255	84	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1298412	1298510	+							CKW09_RS24485	99		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1298412	1298510	+	WP_031221779.1	WP_031221779.1		YoaK family small membrane protein			CKW09_RS24485	99	32	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1298943	1299080	-							CKW09_RS24855	138		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1298943	1299080	-	WP_231922151.1	WP_231922151.1		zinc-ribbon domain-containing protein			CKW09_RS24855	138	45	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1299409	1300473	-							CKW09_RS06125	1065		old_locus_tag=SAMEA4384070_01225
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1299409	1300473	-	WP_095096196.1	WP_095096196.1		aldo/keto reductase			CKW09_RS06125	1065	354	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1300571	1301476	+							CKW09_RS06130	906		old_locus_tag=SAMEA4384070_01226
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1300571	1301476	+	WP_061799258.1	WP_061799258.1		LysR family transcriptional regulator			CKW09_RS06130	906	301	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1301595	1302146	+							CKW09_RS06135	552		old_locus_tag=SAMEA4384070_01227
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1301595	1302146	+	WP_061799260.1	WP_061799260.1		flavodoxin family protein			CKW09_RS06135	552	183	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1302376	1302624	+							CKW09_RS24490	249		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1302376	1302624	+	WP_145957243.1	WP_145957243.1		hypothetical protein			CKW09_RS24490	249	82	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1302795	1304243	+							CKW09_RS06140	1449		old_locus_tag=SAMEA4384070_01228
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1302795	1304243	+	WP_061799310.1	WP_061799310.1		sensor domain-containing diguanylate cyclase			CKW09_RS06140	1449	482	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1304249	1304410	-							CKW09_RS24685	162		old_locus_tag=SAMEA4384070_01229
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1304249	1304410	-	WP_165283096.1	WP_165283096.1		YnfU family zinc-binding protein			CKW09_RS24685	162	53	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1304492	1304971	-							CKW09_RS06150	480		old_locus_tag=SAMEA4384070_01230
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1304492	1304971	-	WP_061799311.1	WP_061799311.1		cold shock domain-containing protein			CKW09_RS06150	480	159	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1305219	1305971	-							CKW09_RS06155	753		old_locus_tag=SAMEA4384070_01231
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1305219	1305971	-	WP_207205567.1	WP_207205567.1		amino acid ABC transporter ATP-binding protein			CKW09_RS06155	753	250	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1306057	1306944	-							CKW09_RS06160	888		old_locus_tag=SAMEA4384070_01232
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1306057	1306944	-	WP_061799262.1	WP_061799262.1		amino acid ABC transporter permease			CKW09_RS06160	888	295	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1306975	1307502	-							CKW09_RS06165	528		old_locus_tag=SAMEA4384070_01233
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1306975	1307502	-	WP_061799263.1	WP_061799263.1		GNAT family N-acetyltransferase			CKW09_RS06165	528	175	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1307593	1308918	-							CKW09_RS06170	1326		old_locus_tag=SAMEA4384070_01234
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1307593	1308918	-	WP_095096202.1	WP_095096202.1		LLM class flavin-dependent oxidoreductase			CKW09_RS06170	1326	441	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1309107	1310273	-							CKW09_RS06175	1167		old_locus_tag=SAMEA4384070_01235
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1309107	1310273	-	WP_061799266.1	WP_061799266.1		M20 peptidase aminoacylase family protein			CKW09_RS06175	1167	388	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1310620	1310829	+					cspE		CKW09_RS06185	210		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	1310620	1310829	+	WP_002210315.1	WP_002210315.1		transcription antiterminator/RNA stability regulator CspE	cspE		CKW09_RS06185	210	69	
