# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1761256	1761888	+	WP_033643666.1	WP_033643666.1		DNA-binding protein		64307546	J0X03_RS08170	633	210	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1761947	1762381	-						64307547	J0X03_RS08175	435		old_locus_tag=J0X03_08175
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1761947	1762381	-	WP_033643665.1	WP_033643665.1		DoxX family protein		64307547	J0X03_RS08175	435	144	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1763991	1764956	+						64307548	J0X03_RS08180	966		old_locus_tag=J0X03_08180
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1763991	1764956	+	WP_033643664.1	WP_033643664.1		type VI secretion system ImpA family N-terminal domain-containing protein		64307548	J0X03_RS08180	966	321	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1764981	1765538	+					tssB	64307549	J0X03_RS08185	558		old_locus_tag=J0X03_08185
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1764981	1765538	+	WP_033643663.1	WP_033643663.1		type VI secretion system contractile sheath small subunit	tssB	64307549	J0X03_RS08185	558	185	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1765535	1767061	+					tssC	64307550	J0X03_RS08190	1527		old_locus_tag=J0X03_08190
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1765535	1767061	+	WP_033643662.1	WP_033643662.1		type VI secretion system contractile sheath large subunit	tssC	64307550	J0X03_RS08190	1527	508	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1767293	1767817	+						64307551	J0X03_RS08195	525		old_locus_tag=J0X03_08195
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1767293	1767817	+	WP_004935369.1	WP_004935369.1		Hcp family type VI secretion system effector		64307551	J0X03_RS08195	525	174	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1767899	1768345	+						64307552	J0X03_RS08200	447		old_locus_tag=J0X03_08200
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1767899	1768345	+	WP_015378391.1	WP_015378391.1		GPW/gp25 family protein		64307552	J0X03_RS08200	447	148	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1768357	1770198	+					tssF	64307553	J0X03_RS08205	1842		old_locus_tag=J0X03_08205
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1768357	1770198	+	WP_033643661.1	WP_033643661.1		type VI secretion system baseplate subunit TssF	tssF	64307553	J0X03_RS08205	1842	613	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1770191	1771219	+					tssG	64307554	J0X03_RS08210	1029		old_locus_tag=J0X03_08210
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1770191	1771219	+	WP_206975695.1	WP_206975695.1		type VI secretion system baseplate subunit TssG	tssG	64307554	J0X03_RS08210	1029	342	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1771236	1773821	+					tssH	64307555	J0X03_RS08215	2586		old_locus_tag=J0X03_08215
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1771236	1773821	+	WP_033643660.1	WP_033643660.1		type VI secretion system ATPase TssH	tssH	64307555	J0X03_RS08215	2586	861	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1773886	1776147	+					vgrG	64307556	J0X03_RS08220	2262		old_locus_tag=J0X03_08220
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1773886	1776147	+	WP_004935351.1	WP_004935351.1		type VI secretion system tip protein VgrG	vgrG	64307556	J0X03_RS08220	2262	753	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1776160	1778385	+						64307557	J0X03_RS08225	2226		old_locus_tag=J0X03_08225
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1776160	1778385	+	WP_170852871.1	WP_170852871.1		DUF2169 domain-containing protein		64307557	J0X03_RS08225	2226	741	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1778375	1779529	+						64307558	J0X03_RS08230	1155		old_locus_tag=J0X03_08230
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1778375	1779529	+	WP_226886095.1	WP_226886095.1		pentapeptide repeat-containing protein		64307558	J0X03_RS08230	1155	384	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1779522	1780136	+						64307559	J0X03_RS08235	615		old_locus_tag=J0X03_08235
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1779522	1780136	+	WP_033643657.1	WP_033643657.1		DUF3540 domain-containing protein		64307559	J0X03_RS08235	615	204	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1780143	1780508	+						64307560	J0X03_RS08240	366		old_locus_tag=J0X03_08240
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1780143	1780508	+	WP_033643656.1	WP_033643656.1		DUF4150 domain-containing protein		64307560	J0X03_RS08240	366	121	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1780518	1781024	+						64307561	J0X03_RS08245	507		old_locus_tag=J0X03_08245
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1780518	1781024	+	WP_033643655.1	WP_033643655.1		type VI secretion lipoprotein TssJ		64307561	J0X03_RS08245	507	168	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1781026	1782384	+					tssK	64307562	J0X03_RS08250	1359		old_locus_tag=J0X03_08250
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1781026	1782384	+	WP_021505816.1	WP_021505816.1		type VI secretion system baseplate subunit TssK	tssK	64307562	J0X03_RS08250	1359	452	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1782381	1783892	+					icmH	64307563	J0X03_RS08255	1512		old_locus_tag=J0X03_08255
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1782381	1783892	+	WP_033643654.1	WP_033643654.1		type IVB secretion system protein IcmH/DotU	icmH	64307563	J0X03_RS08255	1512	503	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1783928	1787407	+					tssM	64307564	J0X03_RS08260	3480		old_locus_tag=J0X03_08260
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1783928	1787407	+	WP_046687386.1	WP_046687386.1		type VI secretion system membrane subunit TssM	tssM	64307564	J0X03_RS08260	3480	1159	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1787433	1787786	+						64307565	J0X03_RS08265	354		old_locus_tag=J0X03_08265
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1787433	1787786	+	WP_033632662.1	WP_033632662.1		DUF6277 family protein		64307565	J0X03_RS08265	354	117	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1788052	1788279	-						64307566	J0X03_RS08270	228		old_locus_tag=J0X03_08270
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1788052	1788279	-	WP_004935320.1	WP_004935320.1		hypothetical protein		64307566	J0X03_RS08270	228	75	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1788525	1788815	+						64307567	J0X03_RS08275	291		old_locus_tag=J0X03_08275
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1788525	1788815	+	WP_004935318.1	WP_004935318.1		hypothetical protein		64307567	J0X03_RS08275	291	96	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1789522	1790097	+						64307568	J0X03_RS08280	576		old_locus_tag=J0X03_08280
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1789522	1790097	+	WP_004935315.1	WP_004935315.1		LuxR family transcriptional regulator		64307568	J0X03_RS08280	576	191	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1790206	1791075	+						64307569	J0X03_RS08285	870		old_locus_tag=J0X03_08285
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1790206	1791075	+	WP_046687385.1	WP_046687385.1		hypothetical protein		64307569	J0X03_RS08285	870	289	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1791110	1796896	+						64307570	J0X03_RS08290	5787		old_locus_tag=J0X03_08290
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1791110	1796896	+	WP_160204395.1	WP_160204395.1		non-ribosomal peptide synthetase		64307570	J0X03_RS08290	5787	1928	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1796898	1797725	+						64307571	J0X03_RS08295	828		old_locus_tag=J0X03_08295
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1796898	1797725	+	WP_160204394.1	WP_160204394.1		HAD family hydrolase		64307571	J0X03_RS08295	828	275	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1797857	1798090	+						64307572	J0X03_RS08300	234		old_locus_tag=J0X03_08300
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1797857	1798090	+	WP_004935304.1	WP_004935304.1		hypothetical protein		64307572	J0X03_RS08300	234	77	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1798175	1798573	+						64307573	J0X03_RS08305	399		old_locus_tag=J0X03_08305
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1798175	1798573	+	WP_069100819.1	WP_069100819.1		hypothetical protein		64307573	J0X03_RS08305	399	132	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1798644	1800152	+						64307574	J0X03_RS08310	1509		old_locus_tag=J0X03_08310
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1798644	1800152	+	WP_069100820.1	WP_069100820.1		PqaA protein		64307574	J0X03_RS08310	1509	502	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1800792	1801331	+						64307575	J0X03_RS08315	540		old_locus_tag=J0X03_08315
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1800792	1801331	+	WP_004935293.1	WP_004935293.1		fimbrial protein		64307575	J0X03_RS08315	540	179	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1801388	1802071	+						64307576	J0X03_RS08320	684		old_locus_tag=J0X03_08320
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1801388	1802071	+	WP_033643647.1	WP_033643647.1		fimbria/pilus periplasmic chaperone		64307576	J0X03_RS08320	684	227	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1802126	1804702	+						64307577	J0X03_RS08325	2577		old_locus_tag=J0X03_08325
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1802126	1804702	+	WP_033643646.1	WP_033643646.1		fimbrial biogenesis outer membrane usher protein		64307577	J0X03_RS08325	2577	858	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1804745	1805686	+						64307578	J0X03_RS08330	942		old_locus_tag=J0X03_08330
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1804745	1805686	+	WP_033643645.1	WP_033643645.1		type 1 fimbrial protein		64307578	J0X03_RS08330	942	313	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1805824	1806183	+						64307579	J0X03_RS08335	360		old_locus_tag=J0X03_08335
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1805824	1806183	+	WP_004935280.1	WP_004935280.1		hypothetical protein		64307579	J0X03_RS08335	360	119	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1806257	1807552	+						64307580	J0X03_RS08340	1296		old_locus_tag=J0X03_08340
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1806257	1807552	+	WP_004935276.1	WP_004935276.1		HlyD family secretion protein		64307580	J0X03_RS08340	1296	431	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1807539	1809674	+						64307581	J0X03_RS08345	2136		old_locus_tag=J0X03_08345
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1807539	1809674	+	WP_004935271.1	WP_004935271.1		peptidase domain-containing ABC transporter		64307581	J0X03_RS08345	2136	711	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1809790	1809990	+						64307582	J0X03_RS08350	201		old_locus_tag=J0X03_08350
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1809790	1809990	+	WP_015378375.1	WP_015378375.1		hypothetical protein		64307582	J0X03_RS08350	201	66	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1810077	1810475	+					gspS	64307583	J0X03_RS08355	399		old_locus_tag=J0X03_08355
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1810077	1810475	+	WP_033643644.1	WP_033643644.1		type II secretion system pilot lipoprotein GspS	gspS	64307583	J0X03_RS08355	399	132	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1810589	1812022	+						64307584	J0X03_RS08360	1434		old_locus_tag=J0X03_08360
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1810589	1812022	+	WP_160204393.1	WP_160204393.1		EmmdR/YeeO family multidrug/toxin efflux MATE transporter		64307584	J0X03_RS08360	1434	477	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1812081	1812344	-						64307585	J0X03_RS08365	264		old_locus_tag=J0X03_08365
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1812081	1812344	-	WP_042784947.1	WP_042784947.1		hypothetical protein		64307585	J0X03_RS08365	264	87	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1812356	1812559	-						64307586	J0X03_RS08370	204		old_locus_tag=J0X03_08370
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1812356	1812559	-	WP_129992881.1	WP_129992881.1		hypothetical protein		64307586	J0X03_RS08370	204	67	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1813119	1813643	+						64307587	J0X03_RS08375	525		old_locus_tag=J0X03_08375
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1813119	1813643	+	WP_033643642.1	WP_033643642.1		fimbrial protein		64307587	J0X03_RS08375	525	174	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1813728	1814273	+						64307588	J0X03_RS08380	546		old_locus_tag=J0X03_08380
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1813728	1814273	+	WP_042784946.1	WP_042784946.1		type 1 fimbrial protein		64307588	J0X03_RS08380	546	181	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1814330	1816870	+						64307589	J0X03_RS08385	2541		old_locus_tag=J0X03_08385
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1814330	1816870	+	WP_060660538.1	WP_060660538.1		outer membrane usher protein		64307589	J0X03_RS08385	2541	846	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1816904	1817662	+						64307590	J0X03_RS08390	759		old_locus_tag=J0X03_08390
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1816904	1817662	+	WP_033643639.1	WP_033643639.1		fimbria/pilus periplasmic chaperone		64307590	J0X03_RS08390	759	252	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1817708	1818316	+						64307591	J0X03_RS08395	609		old_locus_tag=J0X03_08395
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1817708	1818316	+	WP_050594429.1	WP_050594429.1		type 1 fimbrial protein		64307591	J0X03_RS08395	609	202	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1818326	1818817	+						64307592	J0X03_RS08400	492		old_locus_tag=J0X03_08400
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1818326	1818817	+	WP_050594428.1	WP_050594428.1		fimbrial protein		64307592	J0X03_RS08400	492	163	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1818833	1819324	+						64307593	J0X03_RS08405	492		old_locus_tag=J0X03_08405
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1818833	1819324	+	WP_042784943.1	WP_042784943.1		fimbrial protein		64307593	J0X03_RS08405	492	163	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1819321	1819878	+						64307594	J0X03_RS08410	558		old_locus_tag=J0X03_08410
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1819321	1819878	+	WP_049866692.1	WP_049866692.1		fimbrial protein		64307594	J0X03_RS08410	558	185	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1819918	1820760	+						64307595	J0X03_RS08415	843		old_locus_tag=J0X03_08415
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1819918	1820760	+	WP_033643637.1	WP_033643637.1		hypothetical protein		64307595	J0X03_RS08415	843	280	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1820874	1821479	+						64307596	J0X03_RS08420	606		old_locus_tag=J0X03_08420
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1820874	1821479	+	WP_060660539.1	WP_060660539.1		LuxR C-terminal-related transcriptional regulator		64307596	J0X03_RS08420	606	201	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1821526	1821705	-						64307597	J0X03_RS08425	180		old_locus_tag=J0X03_08425
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1821526	1821705	-	WP_015378373.1	WP_015378373.1		hypothetical protein		64307597	J0X03_RS08425	180	59	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1821702	1821887	-						64307598	J0X03_RS08430	186		old_locus_tag=J0X03_08430
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1821702	1821887	-	WP_033643635.1	WP_033643635.1		hypothetical protein		64307598	J0X03_RS08430	186	61	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1822114	1824486	-						64307599	J0X03_RS08435	2373		old_locus_tag=J0X03_08435
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1822114	1824486	-	WP_033650791.1	WP_033650791.1		glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase		64307599	J0X03_RS08435	2373	790	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1824634	1826667	-						64307600	J0X03_RS08440	2034		old_locus_tag=J0X03_08440
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1824634	1826667	-	WP_080273411.1	WP_080273411.1		TonB-dependent receptor		64307600	J0X03_RS08440	2034	677	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1827305	1837321	+						64307601	J0X03_RS08445	10017		old_locus_tag=J0X03_08445
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1827305	1837321	+	WP_160204392.1	WP_160204392.1		non-ribosomal peptide synthetase		64307601	J0X03_RS08445	10017	3338	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1837452	1838441	+						64307602	J0X03_RS08450	990		old_locus_tag=J0X03_08450
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1837452	1838441	+	WP_103100997.1	WP_103100997.1		aldo/keto reductase		64307602	J0X03_RS08450	990	329	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	1838438	1839331	-						64307603	J0X03_RS08455	894		old_locus_tag=J0X03_08455
