# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	831528	831854	+	WP_004932611.1	WP_004932611.1		DUF3561 family protein			E5D60_RS03775	327	108	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	831907	832629	-							E5D60_RS03780	723		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	831907	832629	-	WP_015376686.1	WP_015376686.1		amino acid ABC transporter ATP-binding protein			E5D60_RS03780	723	240	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	832613	833332	-							E5D60_RS03785	720		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	832613	833332	-	WP_042706788.1	WP_042706788.1		amino acid ABC transporter permease			E5D60_RS03785	720	239	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	833447	834217	-							E5D60_RS03790	771		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	833447	834217	-	WP_033631812.1	WP_033631812.1		basic amino acid ABC transporter substrate-binding protein			E5D60_RS03790	771	256	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	834621	834941	+					ftsB		E5D60_RS03795	321		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	834621	834941	+	WP_016929043.1	WP_016929043.1		cell division protein FtsB	ftsB		E5D60_RS03795	321	106	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	834945	835652	+					ispD		E5D60_RS03800	708		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	834945	835652	+	WP_135637788.1	WP_135637788.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		E5D60_RS03800	708	235	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	835663	836136	+					ispF		E5D60_RS03805	474		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	835663	836136	+	WP_004932594.1	WP_004932594.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		E5D60_RS03805	474	157	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	836141	837187	+					truD		E5D60_RS03810	1047		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	836141	837187	+	WP_060558600.1	WP_060558600.1		tRNA pseudouridine(13) synthase TruD	truD		E5D60_RS03810	1047	348	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	837168	837929	+					surE		E5D60_RS03815	762		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	837168	837929	+	WP_033631815.1	WP_033631815.1		5'/3'-nucleotidase SurE	surE		E5D60_RS03815	762	253	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	837923	838549	+							E5D60_RS03820	627		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	837923	838549	+	WP_004932585.1	WP_004932585.1		protein-L-isoaspartate(D-aspartate) O-methyltransferase			E5D60_RS03820	627	208	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	838875	839873	+					nlpD		E5D60_RS03825	999		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	838875	839873	+	WP_015376692.1	WP_015376692.1		murein hydrolase activator NlpD	nlpD		E5D60_RS03825	999	332	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	839928	840926	+					rpoS		E5D60_RS03830	999		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	839928	840926	+	WP_004932578.1	WP_004932578.1		RNA polymerase sigma factor RpoS	rpoS		E5D60_RS03830	999	332	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	841006	843561	-					mutS		E5D60_RS03835	2556		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	841006	843561	-	WP_004932577.1	WP_004932577.1		DNA mismatch repair protein MutS	mutS		E5D60_RS03835	2556	851	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	843873	844865	-							E5D60_RS03840	993		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	843873	844865	-	WP_244934954.1	WP_244934954.1		hypothetical protein			E5D60_RS03840	993	330	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	844896	845867	-							E5D60_RS03845	972		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	844896	845867	-	WP_033631817.1	WP_033631817.1		aldo/keto reductase			E5D60_RS03845	972	323	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	845880	846680	-							E5D60_RS03850	801		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	845880	846680	-	WP_244934955.1	WP_244934955.1		glucose 1-dehydrogenase			E5D60_RS03850	801	266	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	846787	847680	+							E5D60_RS03855	894		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	846787	847680	+	WP_135637789.1	WP_135637789.1		LysR family transcriptional regulator			E5D60_RS03855	894	297	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	848098	848415	+							E5D60_RS03860	318		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	848098	848415	+	WP_004932561.1	WP_004932561.1		PTS sugar transporter subunit IIB			E5D60_RS03860	318	105	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	848428	849789	+					chbC		E5D60_RS03865	1362		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	848428	849789	+	WP_004932557.1	WP_004932557.1		PTS N,N'-diacetylchitobiose transporter subunit IIC	chbC		E5D60_RS03865	1362	453	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	849833	851218	+							E5D60_RS03870	1386		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	849833	851218	+	WP_033631819.1	WP_033631819.1		glycoside hydrolase family 1 protein			E5D60_RS03870	1386	461	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	851234	852082	+					chbR		E5D60_RS03875	849		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	851234	852082	+	WP_015376697.1	WP_015376697.1		transcriptional regulator ChbR	chbR		E5D60_RS03875	849	282	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	852230	852991	+					chbG		E5D60_RS03880	762		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	852230	852991	+	WP_135637790.1	WP_135637790.1		chitin disaccharide deacetylase	chbG		E5D60_RS03880	762	253	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	853001	854380	-							E5D60_RS03885	1380		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	853001	854380	-	WP_135637791.1	WP_135637791.1		MFS transporter			E5D60_RS03885	1380	459	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	854621	855109	+					pncC		E5D60_RS03890	489		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	854621	855109	+	WP_004932543.1	WP_004932543.1		nicotinamide-nucleotide amidase	pncC		E5D60_RS03890	489	162	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	855221	856285	+					recA		E5D60_RS03895	1065		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	855221	856285	+	WP_004932541.1	WP_004932541.1		recombinase RecA	recA		E5D60_RS03895	1065	354	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	856346	856849	+					recX		E5D60_RS03900	504		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	856346	856849	+	WP_033631822.1	WP_033631822.1		recombination regulator RecX	recX		E5D60_RS03900	504	167	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	856983	859610	+					alaS		E5D60_RS03905	2628		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	856983	859610	+	WP_135637792.1	WP_135637792.1		alanine--tRNA ligase	alaS		E5D60_RS03905	2628	875	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	859863	860048	+					csrA		E5D60_RS03910	186		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	859863	860048	+	WP_004091602.1	WP_004091602.1		carbon storage regulator CsrA	csrA		E5D60_RS03910	186	61	
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860359	860451	+							E5D60_RS03915	93		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860359	860451	+				tRNA-Ser			E5D60_RS03915	93		anticodon=GCT
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860455	860531	+							E5D60_RS03920	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860455	860531	+				tRNA-Arg			E5D60_RS03920	77		anticodon=ACG
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860593	860669	+							E5D60_RS03925	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860593	860669	+				tRNA-Arg			E5D60_RS03925	77		anticodon=ACG
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860859	860935	+							E5D60_RS03930	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	860859	860935	+				tRNA-Arg			E5D60_RS03930	77		anticodon=ACG
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	861011	861087	+							E5D60_RS03935	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	861011	861087	+				tRNA-Arg			E5D60_RS03935	77		anticodon=ACG
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	861403	861969	+					yqaB		E5D60_RS03940	567		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	861403	861969	+	WP_004932523.1	WP_004932523.1		fructose-1-phosphate/6-phosphogluconate phosphatase	yqaB		E5D60_RS03940	567	188	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	861966	862394	+							E5D60_RS03945	429		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	861966	862394	+	WP_025159656.1	WP_025159656.1		DedA family protein			E5D60_RS03945	429	142	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	862477	864039	+					gshA		E5D60_RS03950	1563		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	862477	864039	+	WP_015376703.1	WP_015376703.1		glutamate--cysteine ligase	gshA		E5D60_RS03950	1563	520	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	864206	864721	+					luxS		E5D60_RS03955	516		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	864206	864721	+	WP_004932513.1	WP_004932513.1		S-ribosylhomocysteine lyase	luxS		E5D60_RS03955	516	171	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	864787	866076	-							E5D60_RS03960	1290		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	864787	866076	-	WP_033631825.1	WP_033631825.1		HlyC/CorC family transporter			E5D60_RS03960	1290	429	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	866119	866910	-							E5D60_RS03965	792		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	866119	866910	-	WP_004932506.1	WP_004932506.1		inner membrane protein YpjD			E5D60_RS03965	792	263	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	867080	868441	+					ffh		E5D60_RS03970	1362		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	867080	868441	+	WP_004932504.1	WP_004932504.1		signal recognition particle protein	ffh		E5D60_RS03970	1362	453	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	868656	868904	+					rpsP		E5D60_RS03975	249		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	868656	868904	+	WP_004932501.1	WP_004932501.1		30S ribosomal protein S16	rpsP		E5D60_RS03975	249	82	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	868923	869471	+					rimM		E5D60_RS03980	549		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	868923	869471	+	WP_004932489.1	WP_004932489.1		ribosome maturation factor RimM	rimM		E5D60_RS03980	549	182	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	869524	870291	+					trmD		E5D60_RS03985	768		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	869524	870291	+	WP_033631826.1	WP_033631826.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		E5D60_RS03985	768	255	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	870340	870696	+					rplS		E5D60_RS03990	357		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	870340	870696	+	WP_004932484.1	WP_004932484.1		50S ribosomal protein L19	rplS		E5D60_RS03990	357	118	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	870841	871068	-							E5D60_RS03995	228		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	870841	871068	-	WP_016929021.1	WP_016929021.1		ogr/Delta-like zinc finger family protein			E5D60_RS03995	228	75	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	871134	871646	-							E5D60_RS04000	513		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	871134	871646	-	WP_015376709.1	WP_015376709.1		lysozyme			E5D60_RS04000	513	170	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	871630	871851	-							E5D60_RS04005	222		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	871630	871851	-	WP_135637793.1	WP_135637793.1		HP1 family phage holin			E5D60_RS04005	222	73	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	872097	872861	-							E5D60_RS04010	765		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	872097	872861	-	WP_004932469.1	WP_004932469.1		DUF481 domain-containing protein			E5D60_RS04010	765	254	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	873357	874433	+							E5D60_RS04015	1077		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	873357	874433	+	WP_004932466.1	WP_004932466.1		3-deoxy-7-phosphoheptulonate synthase			E5D60_RS04015	1077	358	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	874437	875558	+					tyrA		E5D60_RS04020	1122		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	874437	875558	+	WP_004932463.1	WP_004932463.1		bifunctional chorismate mutase/prephenate dehydrogenase	tyrA		E5D60_RS04020	1122	373	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	875613	876770	-					pheA		E5D60_RS04025	1158		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	875613	876770	-	WP_033631828.1	WP_033631828.1		bifunctional chorismate mutase/prephenate dehydratase	pheA		E5D60_RS04025	1158	385	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	876891	876938	-							E5D60_RS04030	48		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	876891	876938	-	WP_101428074.1	WP_101428074.1		hypothetical protein			E5D60_RS04030	48	15	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	877062	877403	-					raiA		E5D60_RS04035	342		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	877062	877403	-	WP_004932457.1	WP_004932457.1		ribosome-associated translation inhibitor RaiA	raiA		E5D60_RS04035	342	113	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	877716	878447	-					bamD		E5D60_RS04040	732		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	877716	878447	-	WP_004932456.1	WP_004932456.1		outer membrane protein assembly factor BamD	bamD		E5D60_RS04040	732	243	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	878579	879556	+					rluD		E5D60_RS04050	978		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	878579	879556	+	WP_004932452.1	WP_004932452.1		23S rRNA pseudouridine(1911/1915/1917) synthase RluD	rluD		E5D60_RS04050	978	325	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	879556	880287	+					pgeF		E5D60_RS04055	732		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	879556	880287	+	WP_033631829.1	WP_033631829.1		polyphenol oxidase	pgeF		E5D60_RS04055	732	243	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	880418	882991	+					clpB		E5D60_RS04060	2574		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	880418	882991	+	WP_033631830.1	WP_033631830.1		ATP-dependent chaperone ClpB	clpB		E5D60_RS04060	2574	857	
gene	rRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	883515	885056	+							E5D60_RS04065	1542		
rRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	883515	885056	+				16S ribosomal RNA			E5D60_RS04065	1542		
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	885131	885207	+							E5D60_RS04070	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	885131	885207	+				tRNA-Ile			E5D60_RS04070	77		anticodon=GAT
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	885247	885322	+							E5D60_RS04075	76		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	885247	885322	+				tRNA-Ala			E5D60_RS04075	76		anticodon=TGC
gene	rRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	885530	888437	+							E5D60_RS04080	2908		
rRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	885530	888437	+				23S ribosomal RNA			E5D60_RS04080	2908		
gene	rRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	888537	888652	+					rrf		E5D60_RS04085	116		
rRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	888537	888652	+				5S ribosomal RNA	rrf		E5D60_RS04085	116		
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	888747	888823	+							E5D60_RS04090	77		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	888747	888823	+				tRNA-Asp			E5D60_RS04090	77		anticodon=GTC
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	889038	889841	+					dkgB		E5D60_RS04095	804		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	889038	889841	+	WP_033634122.1	WP_033634122.1		2,5-didehydrogluconate reductase DkgB	dkgB		E5D60_RS04095	804	267	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	889889	890776	-							E5D60_RS04100	888		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	889889	890776	-	WP_004930183.1	WP_004930183.1		LysR family transcriptional regulator			E5D60_RS04100	888	295	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	890882	892057	+							E5D60_RS04105	1176		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	890882	892057	+	WP_004930185.1	WP_004930185.1		MFS transporter			E5D60_RS04105	1176	391	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	892299	893093	+							E5D60_RS04110	795		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	892299	893093	+	WP_025160092.1	WP_025160092.1		endonuclease/exonuclease/phosphatase family protein			E5D60_RS04110	795	264	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	893146	894528	-					mltD		E5D60_RS04115	1383		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	893146	894528	-	WP_004930188.1	WP_004930188.1		murein transglycosylase D	mltD		E5D60_RS04115	1383	460	
