# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1174671	1175759	-					aroB	61763206	I6G83_RS05500	1089		old_locus_tag=I6G83_05500
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1174671	1175759	-	WP_054305084.1	WP_054305084.1		3-dehydroquinate synthase	aroB	61763206	I6G83_RS05500	1089	362	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1175816	1176337	-					aroK	61763207	I6G83_RS05505	522		old_locus_tag=I6G83_05505
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1175816	1176337	-	WP_015962198.1	WP_015962198.1		shikimate kinase AroK	aroK	61763207	I6G83_RS05505	522	173	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1176687	1177898	-					hofQ	61763208	I6G83_RS05510	1212		old_locus_tag=I6G83_05510
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1176687	1177898	-	WP_072186065.1	WP_072186065.1		DNA uptake porin HofQ	hofQ	61763208	I6G83_RS05510	1212	403	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1177895	1178272	-						61763209	I6G83_RS05515	378		old_locus_tag=I6G83_05515
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1177895	1178272	-	WP_082394633.1	WP_082394633.1		HofP DNA utilization family protein		61763209	I6G83_RS05515	378	125	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1178257	1178739	-						61763210	I6G83_RS05520	483		old_locus_tag=I6G83_05520
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1178257	1178739	-	WP_062779276.1	WP_062779276.1		hypothetical protein		61763210	I6G83_RS05520	483	160	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1178732	1179268	-						61763211	I6G83_RS05525	537		old_locus_tag=I6G83_05525
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1178732	1179268	-	WP_054305081.1	WP_054305081.1		PilN domain-containing protein		61763211	I6G83_RS05525	537	178	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1179268	1180104	-					pilM	61763212	I6G83_RS05530	837		old_locus_tag=I6G83_05530
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1179268	1180104	-	WP_054305080.1	WP_054305080.1		pilus assembly protein PilM	pilM	61763212	I6G83_RS05530	837	278	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1180227	1182788	+					mrcA	61763213	I6G83_RS05535	2562		old_locus_tag=I6G83_05535
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1180227	1182788	+	WP_054305079.1	WP_054305079.1		peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	mrcA	61763213	I6G83_RS05535	2562	853	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1182858	1183412	-					nudE	61763214	I6G83_RS05540	555		old_locus_tag=I6G83_05540
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1182858	1183412	-	WP_015962205.1	WP_015962205.1		ADP compounds hydrolase NudE	nudE	61763214	I6G83_RS05540	555	184	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1183839	1185974	+						61763215	I6G83_RS05545	2136		old_locus_tag=I6G83_05545
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1183839	1185974	+	WP_054305078.1	WP_054305078.1		intracellular growth attenuator family protein		61763215	I6G83_RS05545	2136	711	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1186122	1186802	+					yrfG	61763216	I6G83_RS05550	681		old_locus_tag=I6G83_05550
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1186122	1186802	+	WP_015962207.1	WP_015962207.1		GMP/IMP nucleotidase	yrfG	61763216	I6G83_RS05550	681	226	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1186799	1187206	+					hslR	61763217	I6G83_RS05555	408		old_locus_tag=I6G83_05555
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1186799	1187206	+	WP_054305077.1	WP_054305077.1		ribosome-associated heat shock protein Hsp15	hslR	61763217	I6G83_RS05555	408	135	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1187233	1188114	+					hslO	61763218	I6G83_RS05560	882		old_locus_tag=I6G83_05560
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1187233	1188114	+	WP_054305076.1	WP_054305076.1		Hsp33 family molecular chaperone HslO	hslO	61763218	I6G83_RS05560	882	293	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1188311	1189930	+					pckA	61763219	I6G83_RS05565	1620		old_locus_tag=I6G83_05565
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1188311	1189930	+	WP_062779279.1	WP_062779279.1		phosphoenolpyruvate carboxykinase (ATP)	pckA	61763219	I6G83_RS05565	1620	539	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1190205	1190468	+						61763220	I6G83_RS05570	264		old_locus_tag=I6G83_05570
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1190205	1190468	+	WP_054305753.1	WP_054305753.1		hypothetical protein		61763220	I6G83_RS05570	264	87	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1190465	1190944	+						61763221	I6G83_RS05575	480		old_locus_tag=I6G83_05575
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1190465	1190944	+	WP_054305752.1	WP_054305752.1		type II toxin-antitoxin system VapC family toxin		61763221	I6G83_RS05575	480	159	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1190978	1192351	-					envZ	61763222	I6G83_RS05580	1374		old_locus_tag=I6G83_05580
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1190978	1192351	-	WP_015962213.1	WP_015962213.1		two-component system sensor histidine kinase EnvZ	envZ	61763222	I6G83_RS05580	1374	457	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1192348	1193067	-					ompR	61763223	I6G83_RS05585	720		old_locus_tag=I6G83_05585
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1192348	1193067	-	WP_004709363.1	WP_004709363.1		two-component system response regulator OmpR	ompR	61763223	I6G83_RS05585	720	239	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1193358	1193831	+					greB	61763224	I6G83_RS05590	474		old_locus_tag=I6G83_05590
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1193358	1193831	+	WP_015962214.1	WP_015962214.1		transcription elongation factor GreB	greB	61763224	I6G83_RS05590	474	157	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1193987	1196317	+						61763225	I6G83_RS05595	2331		old_locus_tag=I6G83_05595
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1193987	1196317	+	WP_054305751.1	WP_054305751.1		RNA-binding transcriptional accessory protein		61763225	I6G83_RS05595	2331	776	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1196465	1196746	-						61763226	I6G83_RS05600	282		old_locus_tag=I6G83_05600
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1196465	1196746	-	WP_138111977.1	WP_138111977.1		hypothetical protein		61763226	I6G83_RS05600	282	93	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1196903	1197127	+					feoA	61763227	I6G83_RS05605	225		old_locus_tag=I6G83_05605
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1196903	1197127	+	WP_015962216.1	WP_015962216.1		ferrous iron transporter A	feoA	61763227	I6G83_RS05605	225	74	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1197171	1199489	+					feoB	61763228	I6G83_RS05610	2319		old_locus_tag=I6G83_05610
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1197171	1199489	+	WP_054305750.1	WP_054305750.1		Fe(2+) transporter permease subunit FeoB	feoB	61763228	I6G83_RS05610	2319	772	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1199489	1199728	+						61763229	I6G83_RS05615	240		old_locus_tag=I6G83_05615
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1199489	1199728	+	WP_054305749.1	WP_054305749.1		FeoC-like transcriptional regulator		61763229	I6G83_RS05615	240	79	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1199767	1200051	-						61763230	I6G83_RS05620	285		old_locus_tag=I6G83_05620
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1199767	1200051	-	WP_015962219.1	WP_015962219.1		DUF1471 domain-containing protein		61763230	I6G83_RS05620	285	94	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1200309	1201085	-					bioH	61763231	I6G83_RS05625	777		old_locus_tag=I6G83_05625
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1200309	1201085	-	WP_054305747.1	WP_054305747.1		pimeloyl-ACP methyl ester esterase BioH	bioH	61763231	I6G83_RS05625	777	258	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1201124	1201807	+					gntX	61763232	I6G83_RS05630	684		old_locus_tag=I6G83_05630
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1201124	1201807	+	WP_054305746.1	WP_054305746.1		DNA utilization protein GntX	gntX	61763232	I6G83_RS05630	684	227	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1201866	1202441	+					nfuA	61763233	I6G83_RS05635	576		old_locus_tag=I6G83_05635
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1201866	1202441	+	WP_015962222.1	WP_015962222.1		Fe-S biogenesis protein NfuA	nfuA	61763233	I6G83_RS05635	576	191	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1202485	1204572	-					malQ	61763234	I6G83_RS05640	2088		old_locus_tag=I6G83_05640
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1202485	1204572	-	WP_054305745.1	WP_054305745.1		4-alpha-glucanotransferase	malQ	61763234	I6G83_RS05640	2088	695	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1204583	1206988	-					malP	61763235	I6G83_RS05645	2406		old_locus_tag=I6G83_05645
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1204583	1206988	-	WP_054305744.1	WP_054305744.1		maltodextrin phosphorylase	malP	61763235	I6G83_RS05645	2406	801	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1207374	1210088	+					malT	61763236	I6G83_RS05650	2715		old_locus_tag=I6G83_05650
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1207374	1210088	+	WP_054305743.1	WP_054305743.1		HTH-type transcriptional regulator MalT	malT	61763236	I6G83_RS05650	2715	904	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1210171	1210500	+					glpE	61763237	I6G83_RS05655	330		old_locus_tag=I6G83_05655
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1210171	1210500	+	WP_015962226.1	WP_015962226.1		thiosulfate sulfurtransferase GlpE	glpE	61763237	I6G83_RS05655	330	109	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1210654	1211490	+					glpG	61763238	I6G83_RS05660	837		old_locus_tag=I6G83_05660
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1210654	1211490	+	WP_015962227.1	WP_015962227.1		rhomboid family intramembrane serine protease GlpG	glpG	61763238	I6G83_RS05660	837	278	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1211587	1212345	+						61763239	I6G83_RS05665	759		old_locus_tag=I6G83_05665
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1211587	1212345	+	WP_015962228.1	WP_015962228.1		DeoR/GlpR family transcriptional regulator		61763239	I6G83_RS05665	759	252	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1212614	1214122	+					glpD	61763240	I6G83_RS05670	1509		old_locus_tag=I6G83_05670
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1212614	1214122	+	WP_015962229.1	WP_015962229.1		glycerol-3-phosphate dehydrogenase	glpD	61763240	I6G83_RS05670	1509	502	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1214179	1214616	-						61763241	I6G83_RS05675	438		old_locus_tag=I6G83_05675
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1214179	1214616	-	WP_054305755.1	WP_054305755.1		DUF943 family protein		61763241	I6G83_RS05675	438	145	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1214701	1215162	-						61763242	I6G83_RS05680	462		old_locus_tag=I6G83_05680
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1214701	1215162	-	WP_054305741.1	WP_054305741.1		DUF943 family protein		61763242	I6G83_RS05680	462	153	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1215149	1215997	-						61763243	I6G83_RS05685	849		old_locus_tag=I6G83_05685
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1215149	1215997	-	WP_054305740.1	WP_054305740.1		DUF3289 family protein		61763243	I6G83_RS05685	849	282	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1216311	1217417	-					asd	61763244	I6G83_RS05690	1107		old_locus_tag=I6G83_05690
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1216311	1217417	-	WP_015962233.1	WP_015962233.1		aspartate-semialdehyde dehydrogenase	asd	61763244	I6G83_RS05690	1107	368	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1217633	1218970	-					gntU	61763245	I6G83_RS05695	1338		old_locus_tag=I6G83_05695
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1217633	1218970	-	WP_054305739.1	WP_054305739.1		gluconate transporter	gntU	61763245	I6G83_RS05695	1338	445	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1218977	1219507	-					gntK	61763246	I6G83_RS05700	531		old_locus_tag=I6G83_05700
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1218977	1219507	-	WP_054305738.1	WP_054305738.1		gluconokinase	gntK	61763246	I6G83_RS05700	531	176	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1219750	1220745	-					gntR	61763247	I6G83_RS05705	996		old_locus_tag=I6G83_05705
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1219750	1220745	-	WP_054305737.1	WP_054305737.1		gluconate operon transcriptional repressor GntR	gntR	61763247	I6G83_RS05705	996	331	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1220875	1221570	-						61763248	I6G83_RS05710	696		old_locus_tag=I6G83_05710
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1220875	1221570	-	WP_015962237.1	WP_015962237.1		pirin family protein		61763248	I6G83_RS05710	696	231	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1221956	1222453	+						61763249	I6G83_RS05715	498		old_locus_tag=I6G83_05715
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1221956	1222453	+	WP_054305736.1	WP_054305736.1		GNAT family N-acetyltransferase		61763249	I6G83_RS05715	498	165	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1222515	1223411	-					iolE	61763250	I6G83_RS05720	897		old_locus_tag=I6G83_05720
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1222515	1223411	-	WP_015962239.1	WP_015962239.1		myo-inosose-2 dehydratase	iolE	61763250	I6G83_RS05720	897	298	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1223514	1224398	-						61763251	I6G83_RS05725	885		old_locus_tag=I6G83_05725
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1223514	1224398	-	WP_015962240.1	WP_015962240.1		sugar phosphate isomerase/epimerase		61763251	I6G83_RS05725	885	294	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1224526	1225539	-						61763252	I6G83_RS05730	1014		old_locus_tag=I6G83_05730
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1224526	1225539	-	WP_015962241.1	WP_015962241.1		Gfo/Idh/MocA family oxidoreductase		61763252	I6G83_RS05730	1014	337	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1225584	1227518	-					iolD	61763253	I6G83_RS05735	1935		old_locus_tag=I6G83_05735
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1225584	1227518	-	WP_054305735.1	WP_054305735.1		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	iolD	61763253	I6G83_RS05735	1935	644	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1228077	1230017	+					iolC	61763254	I6G83_RS05740	1941		old_locus_tag=I6G83_05740
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1228077	1230017	+	WP_054305734.1	WP_054305734.1		5-dehydro-2-deoxygluconokinase	iolC	61763254	I6G83_RS05740	1941	646	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1230217	1231053	+						61763255	I6G83_RS05745	837		old_locus_tag=I6G83_05745
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1230217	1231053	+	WP_015962244.1	WP_015962244.1		MurR/RpiR family transcriptional regulator		61763255	I6G83_RS05745	837	278	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1231113	1231931	-					iolB	61763256	I6G83_RS05750	819		old_locus_tag=I6G83_05750
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1231113	1231931	-	WP_015962245.1	WP_015962245.1		5-deoxy-glucuronate isomerase	iolB	61763256	I6G83_RS05750	819	272	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1232039	1233544	-						61763257	I6G83_RS05755	1506		old_locus_tag=I6G83_05755
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1232039	1233544	-	WP_054305733.1	WP_054305733.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase		61763257	I6G83_RS05755	1506	501	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1234074	1235516	+						61763258	I6G83_RS05760	1443		old_locus_tag=I6G83_05760
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1234074	1235516	+	WP_054305732.1	WP_054305732.1		sugar porter family MFS transporter		61763258	I6G83_RS05760	1443	480	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1235542	1236381	+						61763259	I6G83_RS05765	840		old_locus_tag=I6G83_05765
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1235542	1236381	+	WP_054305731.1	WP_054305731.1		TIM barrel protein		61763259	I6G83_RS05765	840	279	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1236423	1237196	-					fetB	61763260	I6G83_RS05770	774		old_locus_tag=I6G83_05770
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1236423	1237196	-	WP_015962249.1	WP_015962249.1		iron export ABC transporter permease subunit FetB	fetB	61763260	I6G83_RS05770	774	257	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1237183	1237854	-					fetA	61763261	I6G83_RS05775	672		old_locus_tag=I6G83_05775
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1237183	1237854	-	WP_015962250.1	WP_015962250.1		iron ABC transporter ATP-binding protein FetA	fetA	61763261	I6G83_RS05775	672	223	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	1238014	1238418	-						61763262	I6G83_RS05780	405		old_locus_tag=I6G83_05780
